,Computer_Decisions,Trust_Major_Tech,Impact_Tech,Ethics_Company,Regulation_Gvt,Gender_view_Tech,Use_Facebook,Use_Twitter,Use_Instagram,Use_YouTube,Use_Snapchat,Freq_Angry_Content,Freq_Inspired_Content,Freq_Amused_Content,Freq_Depressed_Content,Freq_Connected_Content,Freq_Lonely_Content,Accuracy_Content,Figure_my_Hobbies,Figure_my_political_aff,Figure_my_religious_beliefs,Figure_my_race,Change_political_view,Social_media_election,Social_media_influence_policy,Social_media_create_movement,Age_category,Sex,Income,Internet_User,Education_Level,marital__2.0,marital__3.0,marital__3.5,marital__4.0,marital__5.0,marital__6.0,religion__2.0,religion__3.0,religion__4.0,religion__5.0,religion__6.0,religion__6.5,religion__7.0,religion__8.0,religion__9.0,religion__10.0,religion__11.0,religion__12.0
2119,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2121,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,2.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,1.5,2.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,6.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2124,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2125,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2126,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2127,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,1.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2129,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,1.0,4.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,6.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,2.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2133,2.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2134,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2135,1.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.5,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2139,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,1.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2141,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2142,1.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2143,1.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,9.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2144,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,2.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,6.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2146,1.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2147,1.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2148,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2149,2.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2151,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,6.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2153,2.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2155,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2156,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2157,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2158,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2159,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2160,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2162,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2163,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2164,1.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,8.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2166,1.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2167,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2169,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2170,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2171,2.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2174,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2175,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2177,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,9.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2178,1.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,6.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2179,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,2.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2182,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2183,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2184,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2185,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,3.0,2.5,1.5,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,6.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,7.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2187,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2189,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,7.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,2.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2194,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2195,2.0,3.0,1.5,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,3.0,1.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2196,2.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,6.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,2.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2199,2.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2201,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,2.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,7.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,2.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2205,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
